536;12
537;12
538;12
539;12
540;6
541;6
542;6
543;12
544;18
545;24
546;6
547;3
548;12
549;12
550;12
551;6
552;12
553;6
554;6
555;12
556;6
557;24
558;6
559;12
560;12
561;6
562;12
563;6
564;6
565;12
566;12
567;12
568;12
569;6
570;3
571;12
572;12
573;6
574;24
575;6
576;12
577;6
578;6
579;12
580;12
581;12
582;12
583;6
584;12
585;12
586;6
587;6
588;6
589;24
590;6
591;6
592;6
593;12
594;6
595;6
596;12
597;12
598;12
599;24
600;6
601;6
602;18
603;12
604;12
605;12
606;12
607;6
608;6
609;6
610;24
611;6
612;12
613;6
614;15
615;6
616;12
617;12
618;6
619;6
620;6
621;12
622;6
623;12
624;12
625;12
626;24
627;6
628;24
629;6
630;12
631;6
632;6
633;12
634;12
635;12
636;12
637;3
638;6
639;12
640;12
641;6
642;6
643;6
644;6
645;18
646;12
647;6
648;12
649;12
650;18
651;6
652;6
653;12
654;12
655;6
656;6
657;12
658;12
659;6
660;6
661;24
662;6
663;12
664;24
665;6
666;12
667;12
668;12
669;12
670;12
671;6
672;6
673;12
674;12
675;6
676;24
677;6
678;12
679;6
680;6
681;6
682;6
683;6
684;12
685;9
686;6
687;24
688;6
689;12
690;6
691;12
692;6
693;6
694;12
695;12
696;12
697;6
698;6
699;12
700;12
701;6
702;6
703;12
704;12
705;12
706;6
707;36
708;6
709;6
710;6
711;3
712;12
713;12
714;12
715;24
716;6
717;6
718;12
719;24
720;6
721;6
722;12
723;12
724;12
725;18
726;12
727;6
728;12
729;6
730;12
731;12
732;6
733;6
734;6
735;24
736;12
737;12
738;12
739;6
740;12
741;12
742;6
743;6
744;24
745;6
746;12
747;12
748;12
749;12
750;18
751;12
752;12
753;6
754;6
755;12
756;6
757;12
758;3
759;12
760;6
761;12
762;12
763;6
764;6
765;12
766;6
767;12
768;6
769;6
770;12
771;6
772;6
773;24
774;24
775;6
776;12
777;12
778;6
779;24
780;6
781;12
782;6
783;12
784;9
785;12
786;12
787;6
788;12
789;12
790;6
791;6
792;24
793;12
794;6
795;6
796;6
797;6
798;12
799;12
800;12
801;12
802;18
803;12
804;6
805;12
806;6
807;12
808;6
809;18
810;12
811;6
812;6
813;12
814;6
815;12
816;6
817;24
818;12
819;18
820;6
821;24
822;6
823;12
824;6
825;6
826;6
827;6
828;12
829;12
830;6
831;6
832;6
833;12
834;12
835;12
836;6
837;3
838;24
839;12
840;6
841;6
842;12
843;12
844;6
845;6
846;12
847;12
848;12
849;12
850;6
851;24
852;12
853;6
854;6
855;12
856;24
857;6
858;12
859;6
860;6
861;6
862;12
863;6
864;24
865;3
866;12
867;12
868;12
869;12
870;6
871;12
872;6
873;6
874;12
875;6
876;12
877;6
878;6
879;6
880;6
881;36
882;12
883;6
884;6
885;6
886;12
887;18
888;6
889;12
890;24
891;6
892;12
893;12
894;6
895;24
896;6
897;24
898;6
899;6
900;6
901;12
902;6
903;12
904;12
905;6
906;12
907;6
908;18
909;6
910;12
911;12
912;12
913;6
914;12
915;6
916;6
917;6
918;12
919;6
920;12
921;9
922;18
923;6
924;6
925;6
926;12
927;6
928;6
929;12
930;12
931;6
932;6
933;6
934;12
935;24
936;12
937;12
938;12
939;6
940;12
941;24
942;12
943;24
944;6
945;12
946;12
947;24
948;9
949;6
950;6
951;6
952;6
953;18
954;12
955;6
956;6
957;6
958;12
959;12
960;12
961;12
962;6
963;6
964;12
965;24
966;6
967;12
968;6
969;6
970;12
971;6
972;12
973;12
974;12
975;6
976;6
977;18
978;12
979;12
980;6
981;12
982;12
983;12
984;24
985;6
986;12
987;24
988;6
989;6
990;12
991;12
992;6
993;12
994;12
995;6
996;24
997;6
998;12
999;6
1000;12
1001;6
1002;12
1003;6
1004;3
1005;6
1006;18
1007;12
1008;6
1009;12
1010;24
1011;24
1012;6
1013;6
1014;12
1015;12
1016;6
1017;6
1018;6
1019;24
1020;12
1021;12
1022;6
1023;24
1024;12
1025;12
1026;6
1027;6
1028;12
1029;12
1030;6
1031;24
1032;9
1033;12
1034;6
1035;12
1036;12
1037;6
1038;12
1039;24
1040;6
1041;6
1042;12
1043;6
1044;12
1045;6
1046;12
1047;6
1048;12
1049;6
1050;6
1051;12
1052;12
1053;6
1054;24
1055;18
1056;12
1057;6
1058;6
1059;12
1060;6
1061;12
1062;6
1063;6
1064;12
1065;6
1066;24
1067;6
1068;6
1069;12
1070;12
1071;12
1072;12
1073;12
1074;12
1075;12
1076;12
1077;6
1078;12
1079;24
1080;6
1081;6
1082;6
1083;12
1084;12
1085;24
1086;12
1087;12
1088;6
1089;12
1090;6
1091;6
1092;9
1093;12
1094;6
1095;12
1096;24
1097;6
1098;6
1099;6
1100;6
1101;6
1102;6
1103;12
1104;12
1105;6
1106;36
1107;6
1108;18
1109;12
1110;6
1111;12
1112;12
1113;12
1114;12
1115;6
1116;12
1117;6
1118;24
1119;6
1120;6
1121;12
1122;6
1123;3
1124;12
1125;12
1126;12
1127;6
1128;12
1129;12
1130;6
1131;12
1132;6
1133;6
1134;6
1135;12
1136;24
1137;6
1138;12
1139;18
1140;12
1141;12
1142;12
1143;12
1144;12
1145;6
1146;12
1147;6
1148;18
1149;12
1150;18
1151;6
1152;6
1153;12
1154;12
1155;24
1156;6
1157;24
1158;6
1159;12
1160;6
1161;6
1162;6
1163;24
1164;6
1165;12
1166;12
1167;6
1168;12
1169;6
1170;24
1171;12
1172;12
1173;6
1174;6
1175;12
1176;6
1177;12
1178;12
1179;12
1180;12
1181;12
1182;9
1183;6
1184;12
1185;6
1186;6
1187;24
1188;12
1189;6
1190;12
1191;6
1192;12
1193;12
1194;6
1195;6
1196;24
1197;6
1198;12
1199;6
1200;12
1201;6
1202;24
1203;6
1204;12
1205;6
1206;6
1207;6
1208;12
1209;12
1210;6
1211;6
1212;6
1213;12
1214;24
1215;3
1216;6
1217;12
1218;18
1219;12
1220;12
1221;6
1222;6
1223;24
1224;12
1225;6
1226;12
1227;12
1228;12
1229;12
1230;6
1231;12
1232;6
1233;6
1234;6
1235;6
1236;24
1237;12
1238;12
1239;12
1240;12
1241;12
1242;6
1243;6
1244;12
1245;12
1246;6
1247;6
1248;48
1249;6
1250;12
1251;12
1252;6
1253;6
1254;6
1255;6
1256;12
1257;6
1258;12
1259;6
1260;12
1261;6
1262;18
1263;12
1264;12
1265;12
1266;12
1267;12
1268;6
1269;12
1270;6
1271;6
1272;18
1273;12
1274;6
1275;12
1276;24
1277;6
1278;12
1279;6
1280;12
1281;9
1282;12
1283;12
1284;18
1285;6
1286;12
1287;12
1288;12
1289;12
1290;12
1291;12
1292;12
1293;6
1294;12
1295;12
1296;6
1297;12
1298;6
1299;6
1300;24
1301;12
1302;12
1303;6
1304;12
1305;6
1306;36
1307;6
1308;6
1309;12
1310;12
1311;12
1312;12
1313;9
1314;6
1315;12
1316;12
1317;6
1318;12
1319;6
1320;12
1321;12
1322;6
1323;6
1324;6
1325;24
1326;18
1327;12
1328;24
1329;12
1330;6
1331;6
1332;6
1333;12
1334;12
1335;6
1336;6
1337;12
1338;6
1339;12
1340;6
1341;12
1342;12
1343;12
1344;12
1345;6
1346;6
1347;24
1348;12
1349;12
1350;6
1351;6
1352;12
1353;6
1354;6
1355;12
1356;24
1357;12
1358;12
1359;6
1360;6
1361;24
1362;6
1363;12
1364;12
1365;6
1366;12
1367;6
1368;24
1369;6
1370;36
1371;6
1372;6
1373;6
1374;12
1375;12
1376;24
1377;9
1378;6
1379;12
1380;6
1381;6
1382;12
1383;12
1384;6
1385;12
1386;6
1387;24
1388;6
1389;12
1390;6
1391;12
1392;6
1393;6
1394;12
1395;6
1396;12
1397;6
1398;24
1399;12
1400;6
1401;24
1402;6
1403;6
1404;6
1405;6
1406;24
1407;12
1408;12
1409;12
1410;6
1411;12
1412;9
1413;6
1414;12
1415;24
1416;12
1417;12
1418;12
1419;6
1420;6
1421;12
1422;6
1423;12
1424;12
1425;12
1426;12
1427;12
1428;12
1429;12
1430;6
1431;12
1432;12
1433;12
1434;6
1435;12
1436;12
1437;6
1438;6
1439;12
1440;12
1441;6
1442;6
1443;12
1444;6
1445;6
1446;18
1447;6
1448;18
1449;12
1450;6
1451;12
1452;24
1453;6
1454;24
1455;6
1456;24
1457;6
1458;24
1459;6
1460;12
1461;6
1462;12
1463;12
1464;6
1465;12
1466;6
1467;12
1468;12
1469;12
1470;12
1471;6
1472;6
1473;6
1474;6
1475;24
1476;6
1477;12
1478;18
1479;6
1480;24
1481;9
1482;12
1483;6
1484;12
1485;18
1486;12
1487;6
1488;6
1489;12
1490;6
1491;12
1492;12
1493;6
1494;12
1495;6
1496;6
1497;36
1498;24
1499;12
1500;6
1501;12
1502;6
1503;6
1504;12
1505;6
1506;24
1507;6
1508;12
1509;6
1510;6
1511;6
1512;12
1513;24
1514;6
1515;12
1516;6
1517;12
1518;3
1519;12
1520;12
1521;12
1522;6
1523;6
1524;12
1525;12
1526;6
1527;24
1528;12
1529;6
1530;6
1531;12
1532;6
1533;12
1534;6
1535;12
1536;24
1537;12
1538;12
1539;12
1540;12
1541;6
1542;12
1543;24
1544;6
1545;12
1546;12
1547;12
1548;6
1549;6
1550;6
1551;12
1552;6
1553;12
1554;6
1555;24
1556;6
1557;12
1558;24
1559;6
1560;12
1561;12
1562;6
1563;12
1564;6
1565;6
1566;6
1567;12
1568;24
1569;6
1570;24
1571;12
1572;12
1573;6
1574;6
1575;12
1576;24
1577;12
1578;6
1579;6
1580;6
1581;6
1582;12
1583;6
1584;6
1585;24
1586;6
1587;12
1588;3
1589;18
1590;6
1591;6
1592;12
1593;12
1594;12
1595;12
1596;6
1597;12
1598;24
1599;6
1600;6
1601;6
1602;24
1603;6
1604;6
1605;12
1606;12
1607;12
1608;18
1609;12
1610;6
1611;24
1612;6
1613;12
1614;6
1615;12
1616;12
1617;12
1618;12
1619;24
1620;6
1621;6
1622;12
1623;6
1624;3
1625;6
1626;12
1627;12
1628;6
1629;6
1630;12
1631;24
1632;12
1633;12
1634;6
1635;6
1636;12
1637;12
1638;12
1639;6
1640;24
1641;6
1642;6
1643;6
1644;12
1645;12
1646;6
1647;12
1648;6
1649;6
1650;24
1651;6
1652;12
1653;6
1654;12
1655;6
1656;6
1657;12
1658;6
1659;6
1660;12
1661;18
1662;6
1663;24
1664;12
1665;24
1666;6
1667;6
1668;24
1669;12
1670;12
1671;12
1672;12
1673;12
1674;6
1675;12
1676;12
1677;6
1678;12
1679;6
1680;24
1681;12
1682;12
1683;12
1684;6
1685;6
1686;12
1687;12
1688;6
1689;6
1690;24
1691;12
1692;30
1693;6
1694;6
1695;12
1696;6
1697;6
1698;3
1699;12
1700;12
1701;12
1702;6
1703;24
1704;6
1705;12
1706;18
1707;18
1708;12
1709;12
1710;12
1711;6
1712;12
1713;6
1714;12
1715;6
1716;12
1717;6
1718;12
1719;6
1720;6
1721;24
1722;6
1723;24
1724;6
1725;24
1726;12
1727;12
1728;12
1729;6
1730;24
1731;12
1732;6
1733;6
1734;9
1735;18
1736;12
1737;12
1738;6
1739;6
1740;6
1741;12
1742;12
1743;12
1744;24
1745;12
1746;6
1747;6
1748;12
1749;6
1750;12
1751;6
1752;12
1753;12
1754;12
1755;6
1756;6
1757;6
1758;12
1759;12
1760;6
1761;12
1762;6
1763;12
1764;12
1765;24
1766;12
1767;12
1768;6
1769;12
1770;6
1771;6
1772;12
1773;12
1774;6
1775;12
1776;6
1777;36
1778;12
1779;6
1780;12
1781;6
1782;6
1783;12
1784;12
1785;6
1786;12
1787;6
1788;12
1789;36
1790;12
1791;12
1792;24
1793;12
1794;6
1795;12
1796;6
1797;12
1798;6
1799;6
1800;18
1801;12
1802;6
1803;24
1804;12
1805;6
1806;6
1807;12
1808;12
1809;6
1810;6
1811;3
1812;12
1813;6
1814;12
1815;6
1816;24
1817;12
1818;12
1819;12
1820;6
1821;6
1822;6
1823;6
1824;12
1825;24
1826;12
1827;12
1828;12
1829;6
1830;12
1831;24
1832;24
1833;12
1834;12
1835;12
1836;12
1837;6
1838;24
1839;6
1840;6
1841;12
1842;12
1843;12
1844;6
1845;12
1846;3
1847;24
1848;12
1849;6
1850;12
1851;6
1852;6
1853;12
1854;12
1855;6
1856;6
1857;12
1858;24
1859;6
1860;12
1861;6
1862;12
1863;6
1864;18
1865;6
1866;6
1867;12
1868;24
1869;6
1870;12
1871;6
1872;12
1873;24
1874;12
1875;6
1876;12
1877;12
1878;6
1879;6
1880;12
1881;6
1882;12
1883;12
1884;6
1885;6
1886;6
1887;6
1888;24
1889;6
1890;18
1891;24
1892;6
1893;12
1894;6
1895;24
1896;6
1897;12
1898;12
1899;24
1900;12
1901;6
1902;12
1903;12
1904;6
1905;12
1906;12
1907;6
1908;6
1909;12
1910;12
1911;12
1912;12
1913;6
1914;6
1915;6
1916;12
1917;24
1918;6
1919;12
1920;12
1921;12
1922;12
1923;6
1924;6
1925;12
1926;6
1927;27
1928;12
1929;6
1930;12
1931;12
1932;6
1933;12
1934;12
1935;12
1936;6
1937;6
1938;12
1939;6
1940;6
1941;24
1942;12
1943;12
1944;6
1945;6
1946;12
1947;6
1948;12
1949;6
1950;36
1951;6
1952;12
1953;12
1954;12
1955;12
1956;12
1957;6
1958;6
1959;6
1960;18
1961;6
1962;12
1963;24
1964;6
1965;12
1966;6
1967;6
1968;48
1969;3
1970;6
1971;12
1972;12
1973;12
1974;12
1975;12
1976;12
1977;12
1978;12
1979;6
1980;6
1981;6
1982;12
1983;6
1984;24
1985;6
1986;12
1987;12
1988;6
1989;12
1990;6
1991;12
1992;6
1993;12
1994;24
1995;12
1996;12
1997;6
1998;24
1999;12
2000;12
2001;6
2002;6
2003;6
2004;24
2005;6
2006;6
2007;18
2008;24
2009;6
2010;12
2011;12
2012;12
2013;6
2014;12
2015;12
2016;6
2017;24
2018;12
2019;6
2020;6
2021;6
2022;6
2023;12
2024;6
2025;6
2026;6
2027;12
2028;6
2029;12
2030;12
2031;6
2032;24
2033;6
2034;12
2035;24
2036;12
2037;12
2038;6
2039;12
2040;12
2041;12
2042;12
2043;6
2044;6
2045;6
2046;24
2047;12
2048;6
2049;3
2050;6
2051;24
2052;12
2053;12
2054;6
2055;12
2056;18
2057;6
2058;6
2059;24
2060;6
2061;6
2062;24
2063;12
2064;12
2065;12
2066;6
2067;6
2068;24
2069;12
2070;6
2071;12
2072;24
2073;12
2074;6
2075;6
2076;36
2077;6
2078;12
2079;12
2080;12
2081;6
2082;12
2083;6
2084;6
2085;12
2086;6
2087;24
2088;9
2089;12
2090;12
2091;6
2092;6
2093;12
2094;12
2095;6
2096;12
2097;12
2098;6
2099;6
2100;12
2101;12
2102;12
2103;6
2104;24
2105;12
2106;12
2107;6
2108;6
2109;12
2110;12
2111;6
2112;6
2113;6
2114;6
2115;24
2116;12
2117;6
2118;6
2119;24
2120;6
2121;6
2122;6
2123;6
2124;12
2125;6
2126;12
2127;6
2128;6
2129;12
2130;12
2131;6
2132;12
2133;24
2134;12
2135;6
2136;12
2137;6
2138;24
2139;6
2140;12
2141;12
2142;24
2143;12
2144;12
2145;12
2146;6
2147;6
2148;12
2149;24
2150;12
2151;12
2152;12
2153;6
2154;24
2155;6
2156;12
2157;24
2158;6
2159;6
2160;6
2161;12
2162;12
2163;6
2164;24
2165;6
2166;6
2167;6
2168;24
2169;6
2170;18
2171;9
2172;12
2173;24
2174;6
2175;12
2176;12
2177;6
2178;12
2179;6
2180;12
2181;12
2182;18
2183;12
2184;6
2185;6
2186;6
2187;12
2188;12
2189;6
2190;12
2191;12
2192;6
2193;6
2194;24
2195;24
2196;12
2197;12
2198;12
2199;6
2200;12
2201;6
2202;12
2203;6
2204;6
2205;12
2206;12
2207;12
2208;24
2209;18
2210;12
2211;24
2212;6
2213;15
2214;12
2215;6
2216;6
2217;6
2218;12
2219;6
2220;36
2221;6
2222;12
2223;6
2224;12
2225;12
2226;6
2227;6
2228;12
2229;12
2230;6
2231;12
2232;6
2233;6
2234;12
2235;24
2236;6
2237;6
2238;24
2239;12
2240;6
2241;6
2242;18
2243;6
2244;18
2245;12
2246;12
2247;12
2248;6
2249;12
2250;12
2251;6
2252;12
2253;6
2254;12
2255;12
2256;6
2257;24
2258;6
2259;6
2260;12
2261;6
2262;24
2263;6
2264;12
2265;12
2266;12
2267;36
2268;6
2269;6
2270;6
2271;12
2272;6
2273;24
2274;6
2275;6
2276;12
2277;6
2278;6
2279;12
2280;12
2281;24
2282;12
2283;6
2284;6
2285;12
2286;12
2287;12
2288;12
2289;6
2290;12
2291;12
2292;6
2293;12
2294;6
2295;24
2296;12
2297;12
2298;12
2299;12
2300;3
2301;12
2302;6
2303;6
2304;12
2305;12
2306;12
2307;12
2308;6
2309;12
2310;6
2311;6
2312;12
2313;6
2314;12
2315;12
2316;12
2317;6
2318;6
2319;6
2320;6
2321;6
2322;48
2323;12
2324;18
2325;6
2326;12
2327;12
2328;12
2329;12
2330;24
2331;6
2332;12
2333;6
2334;6
2335;12
2336;12
2337;12
2338;12
2339;6
2340;12
2341;24
2342;18
2343;3
2344;6
2345;12
2346;6
2347;24
2348;6
2349;12
2350;12
2351;12
2352;6
2353;12
2354;12
2355;6
2356;24
2357;6
2358;12
2359;12
2360;12
2361;6
2362;12
2363;12
2364;6
2365;6
2366;12
2367;18
2368;24
2369;6
2370;24
2371;6
2372;18
2373;12
2374;6
2375;12
2376;6
2377;12
2378;6
2379;12
2380;12
2381;12
2382;12
2383;6
2384;6
2385;12
2386;24
2387;12
2388;12
2389;6
2390;24
2391;6
2392;6
2393;12
2394;12
2395;12
2396;24
2397;6
2398;6
2399;6
2400;12
2401;12
2402;6
2403;24
2404;12
2405;12
2406;6
2407;24
2408;12
2409;6
2410;12
2411;12
2412;6
2413;6
2414;12
2415;12
2416;12
2417;12
2418;12
2419;6
2420;24
2421;12
2422;6
2423;12
2424;6
2425;12
2426;6
2427;9
2428;12
2429;24
2430;12
2431;6
2432;24
2433;6
2434;6
2435;12
2436;36
2437;6
2438;6
2439;6
2440;24
2441;12
2442;12
2443;6
2444;6
2445;6
2446;12
2447;12
2448;6
2449;6
2450;12
2451;12
2452;12
2453;6
2454;6
2455;36
2456;6
2457;12
2458;6
2459;6
2460;24
2461;6
2462;6
2463;24
2464;12
2465;6
2466;6
2467;12
2468;24
2469;12
2470;12
2471;9
2472;12
2473;12
2474;6
2475;6
2476;6
2477;24
2478;6
2479;12
2480;12
2481;12
2482;6
2483;6
2484;12
2485;6
2486;6
2487;24
2488;12
2489;6
2490;12
2491;6
2492;6
2493;6
2494;12
2495;12
2496;12
2497;6
2498;18
2499;12
2500;6
2501;6
2502;12
2503;6
2504;12
2505;12
2506;12
2507;6
2508;12
2509;24
2510;6
2511;12
2512;6
2513;6
2514;24
2515;6
2516;12
2517;12
2518;12
2519;18
2520;12
2521;24
2522;12
2523;12
2524;6
2525;12
2526;12
2527;6
2528;6
2529;6
2530;6
2531;12
2532;12
2533;6
2534;12
2535;12
2536;12
2537;12
2538;6
2539;12
2540;6
2541;12
2542;12
2543;6
2544;12
2545;24
2546;6
2547;6
2548;18
2549;6
2550;12
2551;36
2552;6
2553;12
2554;12
2555;6
2556;18
2557;6
2558;12
2559;6
2560;6
2561;12
2562;18
2563;12
2564;3
2565;6
2566;12
2567;12
2568;12
2569;6
2570;12
2571;6
2572;12
2573;12
2574;12
2575;12
2576;24
2577;6
2578;6
2579;12
2580;6
2581;6
2582;18
2583;12
2584;6
2585;6
2586;24
2587;6
2588;12
2589;24
2590;6
2591;12
2592;24
2593;12
2594;12
2595;12
2596;12
2597;6
2598;24
2599;12
2600;12
2601;24
2602;6
2603;12
2604;6
2605;6
2606;24
2607;6
2608;6
2609;3
2610;12
2611;24
2612;12
2613;6
2614;12
2615;12
2616;12
2617;24
2618;6
2619;6
2620;6
2621;12
2622;12
2623;6
2624;24
2625;18
2626;12
2627;12
2628;12
2629;6
2630;6
2631;24
2632;12
2633;12
2634;12
2635;6
2636;12
2637;6
2638;6
2639;6
2640;12
2641;12
2642;12
2643;36
2644;6
2645;12
2646;12
2647;6
2648;12
2649;12
2650;12
2651;6
2652;12
2653;6
2654;12
2655;24
2656;6
2657;12
2658;6
2659;12
2660;12
2661;12
2662;6
2663;12
2664;6
2665;12
2666;12
2667;12
2668;6
2669;6
2670;6
2671;48
2672;6
2673;12
2674;12
2675;12
2676;6
2677;12
2678;12
2679;12
2680;6
2681;12
2682;12
2683;12
2684;18
2685;24
2686;6
2687;6
2688;6
2689;6
2690;12
2691;6
2692;6
2693;12
2694;12
2695;24
2696;6
2697;6
2698;9
2699;6
2700;6
2701;12
2702;12
2703;12
2704;12
2705;12
2706;18
2707;12
2708;12
2709;12
2710;6
2711;12
2712;12
2713;6
2714;12
2715;12
2716;6
2717;18
2718;6
2719;12
2720;6
2721;24
2722;12
2723;12
2724;24
2725;24
2726;6
2727;6
2728;12
2729;6
2730;12
2731;24
2732;12
2733;6
2734;6
2735;6
2736;24
2737;12
2738;12
2739;6
2740;6
2741;12
2742;12
2743;6
2744;24
2745;3
2746;36
2747;12
2748;6
2749;6
2750;24
2751;12
2752;12
2753;12
2754;12
2755;6
2756;12
2757;6
2758;24
2759;6
2760;12
2761;12
2762;6
2763;12
2764;12
2765;6
2766;24
2767;12
2768;6
2769;12
2770;12
2771;12
2772;12
2773;6
2774;6
2775;12
2776;12
2777;6
2778;24
2779;6
2780;12
2781;6
2782;12
2783;6
2784;6
2785;12
2786;12
2787;6
2788;6
2789;12
2790;12
2791;6
2792;12
2793;18
2794;24
2795;12
2796;18
2797;12
2798;6
2799;24
2800;6
2801;48
2802;6
2803;6
2804;12
2805;12
2806;6
2807;12
2808;6
2809;12
2810;6
2811;6
2812;6
2813;12
2814;24
2815;6
2816;6
2817;12
2818;6
2819;6
2820;12
2821;6
2822;12
2823;12
2824;6
2825;12
2826;12
2827;24
2828;6
2829;6
2830;18
2831;12
2832;6
2833;24
2834;6
2835;12
2836;12
2837;12
2838;24
2839;6
2840;9
2841;6
2842;6
2843;12
2844;12
2845;12
2846;12
2847;6
2848;6
2849;6
2850;12
2851;6
2852;6
2853;12
2854;12
2855;12
2856;6
2857;6
2858;24
2859;12
2860;6
2861;24
2862;6
2863;12
2864;24
2865;18
2866;6
2867;12
2868;24
2869;12
2870;24
2871;12
2872;6
2873;6
2874;6
2875;24
2876;12
2877;6
2878;6
2879;12
2880;6
2881;6
2882;24
2883;6
2884;24
2885;12
2886;6
2887;6
2888;3
2889;12
2890;12
2891;6
2892;12
2893;12
2894;12
2895;6
2896;12
2897;12
2898;12
2899;6
2900;12
2901;12
2902;6
2903;6
2904;18
2905;6
2906;12
2907;12
2908;6
2909;12
2910;24
2911;12
2912;12
2913;6
2914;12
2915;12
2916;24
2917;6
2918;24
2919;12
2920;6
2921;6
2922;24
2923;12
2924;18
2925;12
2926;12
2927;6
2928;6
2929;6
2930;6
2931;12
2932;24
2933;18
2934;24
2935;6
2936;12
2937;6
2938;6
2939;12
2940;12
2941;12
2942;6
2943;6
2944;12
2945;12
2946;24
2947;6
2948;6
2949;12
2950;12
2951;12
2952;6
2953;12
2954;12
2955;6
2956;12
2957;6
2958;6
2959;24
2960;12
2961;12
2962;12
2963;12
2964;12
2965;12
2966;18
2967;24
2968;6
2969;12
2970;12
2971;6
2972;6
2973;6
2974;6
2975;6
2976;24
2977;6
2978;12
2979;12
2980;6
2981;12
2982;12
2983;6
2984;3
2985;6
2986;24
2987;12
2988;6
2989;24
2990;6
2991;6
2992;6
2993;12
2994;12
2995;6
2996;18
2997;24
2998;6
2999;24
